dataset_group,fold,evaluation,dataset,classifier,Macro_F1,Accuracy,Precision_macro,Recall_macro,ROC_AUC,inner_fold
vigitel,3,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.5826800521064907,0.786,0.5940860215053764,0.5763997165131113,0.6382423812898652,
vigitel,3,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5812024797532044,0.787,0.5937619594336012,0.5746633593196315,0.6437278525868179,
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6667172820327131,0.86625,0.8455481972038263,0.6300053153791637,0.866174255846917,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6668895043453347,0.86375,0.8225087638251039,0.6314227498228207,0.855908929836995,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6383064880739427,0.85625,0.8034008171791958,0.609363926293409,0.8417235116938342,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6655468458379993,0.86,0.7960977062853738,0.6320871722182849,0.8345588235294116,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6174833470207136,0.83625,0.7010110020814748,0.5973157335223246,0.8044051204819278,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6360956447842139,0.83875,0.7085887072142698,0.6134390503189228,0.7937079199149539,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6536020903322135,0.855,0.7762387051931288,0.6232282069454288,0.8451674344436568,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6421815195553666,0.8475,0.7429593828422716,0.6157866761162296,0.8416681431608788,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6597791497411682,0.855,0.776156407168662,0.6287611057898734,0.8252909249044929,5.0
vigitel,3,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6757520651078375,0.85875,0.7830885566920185,0.6426054981228876,0.8186852506302914,5.0
vigitel,3,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.45325314379442316,0.829,0.4149149149149149,0.49939759036144576,0.4730758327427356,
vigitel,3,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.45325314379442316,0.829,0.4149149149149149,0.49939759036144576,0.4670092133238838,
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.4528043775649795,0.8275,0.41478696741854637,0.49849397590361444,0.6583650779588944,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.6062079199149538,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.6485094790928421,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.453551912568306,0.83,0.415,0.5,0.6226855953224664,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.453551912568306,0.83,0.415,0.5,0.6352542523033311,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.5979247873848335,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.4528043775649795,0.8275,0.41478696741854637,0.49849397590361444,0.5991871899362154,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.5544494153082921,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.46030854987467934,0.82875,0.6647869674185464,0.5028954872235251,0.6722594708854905,5.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.414375,0.5,0.6303134392443108,5.0
vigitel,3,train_synthetic_test_real_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.458982317264159,0.829,0.5819124038783016,0.5017363571934799,0.45430900070871727,
vigitel,3,train_synthetic_test_real_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.453551912568306,0.83,0.415,0.5,0.47616583982990784,
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.6176913536498937,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.6002834868887315,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.453551912568306,0.83,0.415,0.5,0.6499490609496811,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.453551912568306,0.83,0.415,0.5,0.638720322466336,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.6252768426647767,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.453551912568306,0.83,0.415,0.5,0.6176913536498937,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.46116119761913077,0.83125,0.9155193992490613,0.5036764705882353,0.6269711197732104,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.453551912568306,0.83,0.415,0.5,0.6295069985825654,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.4528043775649795,0.8275,0.4142678347934919,0.49924585218702866,0.6107606433926742,5.0
vigitel,3,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.4531784005468216,0.82875,0.414375,0.5,0.6054871134304368,5.0
vigitel,3,train_synthetic_test_real_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.469653054428397,0.828,0.6033266129032258,0.5058114812189937,0.5698440822111976,
vigitel,3,train_synthetic_test_real_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.4753941446623655,0.829,0.6384684381657136,0.5087526576895819,0.5686888731396172,
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4528043775649795,0.8275,0.41478696741854637,0.49849397590361444,0.6517208540042523,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.453551912568306,0.83,0.415,0.5,0.6456856839121191,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.46116119761913077,0.83125,0.9155193992490613,0.5036764705882353,0.6586862154500355,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.46116119761913077,0.83125,0.9155193992490613,0.5036764705882353,0.6276466158752658,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4528043775649795,0.8275,0.41478696741854637,0.49849397590361444,0.6416327072997874,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.6274362154500355,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.6804792700212615,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.6701585754783842,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4531784005468216,0.82875,0.414375,0.5,0.6773898779051206,5.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.414375,0.5,0.6498442161817,5.0
vigitel,3,train_synthetic_test_real_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5152048193409434,0.817,0.5893969836465831,0.5249114103472714,0.6198369950389795,
vigitel,3,train_synthetic_test_real_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5117173876043181,0.825,0.6255371284491636,0.5250531537916372,0.6171793054571227,
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.4850574712643678,0.825,0.5952380952380952,0.5116052445074416,0.6893825301204819,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5004602241453476,0.83125,0.6872739712638061,0.5212172218284904,0.6732149184975194,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5160449705904252,0.8375,0.7944162436548223,0.5308291991495394,0.7180745038979447,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5018516697800937,0.83375,0.7364327687521603,0.522723245924876,0.7066464386959602,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.4827896305154118,0.83375,0.8169811320754717,0.5139528703047483,0.7324038802267895,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.47448752873896327,0.83,0.6662468513853904,0.5087703756201276,0.7200899184975195,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5266293571102709,0.83625,0.7437082112538502,0.5359231041814316,0.743200744153083,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5338563898261447,0.83875,0.7737585455638194,0.5403525868178597,0.732016300496102,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.47825845632958525,0.82375,0.5822758037225042,0.5085653576422147,0.6823881714392663,5.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.49241379310344824,0.8275,0.6475417847717722,0.5166187755281787,0.6711475157160001,5.0
vigitel,3,train_synthetic_test_real_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.5802504956719378,0.783,0.5901305930207664,0.5745924875974486,0.6495605953224663,
vigitel,3,train_synthetic_test_real_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.5857570435888609,0.787,0.5970852737379782,0.5793408929836995,0.6511622962437987,
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6513838595354613,0.85875,0.8052753524907462,0.619640326009922,0.842963766832034,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6715192235908921,0.8625,0.8060272068314964,0.636516654854713,0.8393980333097094,1.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6700344457284695,0.86125,0.7992068334350213,0.6357636428065202,0.8265746810772502,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6642029382242906,0.85625,0.774205722912235,0.6327515946137491,0.8162761339475548,2.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6600518420940806,0.85,0.745892164148295,0.6319099929128278,0.8039178773919207,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6864931975266255,0.85875,0.7699433914874707,0.6547218284904324,0.8006179128277817,3.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.687562733826079,0.86625,0.810803083327615,0.6504695251594614,0.8407268781006378,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6883808552529073,0.8625,0.7871769465774916,0.6540574060949681,0.8365410170092132,4.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.64301651048639,0.85125,0.7683566433566433,0.6149167134568594,0.8206889718267992,5.0
vigitel,3,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6416573348264277,0.85,0.7619155868758051,0.614162565643888,0.8104832050731579,5.0
vigitel,4,train_real_test_real_cv,Real,CatBoost,0.45765191169953295,0.825,0.4863329017407567,0.4993267186392629,0.6529553508150248,
vigitel,4,train_real_test_real_cv,Real,XGBoost,0.46312266266616353,0.825,0.5263482453189819,0.501665485471297,0.6391708008504606,
vigitel,4,train_synthetic_test_real_cv,Standard_CTGAN,CatBoost,0.46385017556582403,0.827,0.5582649978420371,0.5028703047484054,0.4982919914953934,
vigitel,4,train_synthetic_test_real_cv,Standard_CTGAN,XGBoost,0.45765191169953295,0.825,0.4863329017407567,0.4993267186392629,0.5037632884479093,
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.441340782122905,0.79,0.3954943679599499,0.49921011058451814,0.5390545922373263,1.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.44629014396456257,0.7875,0.49559748427672956,0.4998344543141206,0.5175998713473526,1.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.44173063503140264,0.79125,0.395625,0.5,0.5221689322776248,2.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.44671569289447083,0.78875,0.5207286432160805,0.5006243437296024,0.5241649402616568,2.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.4475663561294911,0.79125,0.6459899749373433,0.502204122560566,0.5512103754576156,3.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.4471410941999177,0.79,0.562526139690506,0.5014142331450843,0.5479278410004635,3.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.4479914870976323,0.7925,0.8961201501877347,0.5029940119760479,0.5156227828702784,4.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.441340782122905,0.79,0.3954943679599499,0.49921011058451814,0.5052548930574869,4.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.441340782122905,0.79,0.39598997493734334,0.49842271293375395,0.5421496712401657,5.0
vigitel,4,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.441340782122905,0.79,0.39598997493734334,0.49842271293375395,0.5460738854471513,5.0
vigitel,4,train_synthetic_test_real_cv,SepAware_VariedGrid_Best,CatBoost,0.5558163382815028,0.757,0.5578386260776269,0.554252303330971,0.6189652728561303,
vigitel,4,train_synthetic_test_real_cv,SepAware_VariedGrid_Best,XGBoost,0.5579069951333827,0.754,0.5587874897887735,0.5571226080793763,0.6236002834868887,
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.5876562915669061,0.845,0.76953125,0.5733522324592488,0.7664555279943303,1.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.5821337088558403,0.84375,0.7639372456898359,0.5696757618710135,0.762790131112686,1.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.5303558230387498,0.82625,0.6443713940695022,0.5357459248759745,0.7745947023387668,2.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.5534219046555766,0.83125,0.6800007901702817,0.5504518072289157,0.7755138199858258,2.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6624676029172443,0.86,0.799876593994241,0.6291637136782424,0.8013155563430192,3.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6593207707867561,0.86,0.804,0.6262402551381998,0.7943169737774628,3.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.5850357507660878,0.8375,0.7131578947368421,0.5717576187101346,0.7785923104181431,4.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.5733333333333333,0.83375,0.6936722935408874,0.5636516654854713,0.7817040219702338,4.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6257258441808624,0.85125,0.7865623822088201,0.6004392773392344,0.7932754235888627,5.0
vigitel,4,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6342162773756568,0.8525,0.786019131714496,0.6069843995992558,0.7881670354834804,5.0
vigitel,4,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4774787468883566,0.822,0.5548766689296221,0.5068745570517363,0.5192700212615166,
vigitel,4,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4645792563600783,0.829,0.6155778894472361,0.5040751240255138,0.5473919206236711,
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.526665485471297,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.488959514528703,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.46116119761913077,0.83125,0.9155193992490613,0.5036764705882353,0.5627325478384124,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.5827538093550674,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.46030854987467934,0.82875,0.581974069427018,0.5021704464918497,0.5274627923458539,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.524794029057406,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.5353029766123316,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.46116119761913077,0.83125,0.9155193992490613,0.5036764705882353,0.5300651133947555,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.45945683189204695,0.82625,0.539572864321608,0.5013871915975824,0.5582565423698959,5.0
vigitel,4,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.45242984257357977,0.82625,0.4141604010025063,0.4984917043740573,0.5430965199106033,5.0
vigitel,4,train_synthetic_test_real_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.47881766063584247,0.825,0.5829103214890017,0.508681785967399,0.5779021970233877,
vigitel,4,train_synthetic_test_real_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.4645792563600783,0.829,0.6155778894472361,0.5040751240255138,0.5911055988660525,
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.453551912568306,0.83,0.415,0.5,0.5997851700921333,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.6221872785258681,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.47448752873896327,0.83,0.6662468513853904,0.5087703756201276,0.5373405386250886,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.4874790375157807,0.83,0.6670886075949367,0.5146172927002126,0.5424898121899362,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.5786786853295536,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.453551912568306,0.83,0.415,0.5,0.5521460843373494,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.5999291282778171,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.6059532246633594,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.46030854987467934,0.82875,0.6647869674185464,0.5028954872235251,0.6080192885688807,5.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.4528043775649795,0.8275,0.4142678347934919,0.49924585218702866,0.5727119595732735,5.0
vigitel,4,train_synthetic_test_real_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.5091044590102223,0.807,0.5550631211388666,0.5188873139617293,0.6180226789510985,
vigitel,4,train_synthetic_test_real_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5283714075165807,0.808,0.5780141843971631,0.5311835577604536,0.6272714386959602,
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.4827896305154118,0.83375,0.8169811320754717,0.5139528703047483,0.6714763465627215,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.4822156533163315,0.8325,0.7502099076406381,0.5131998582565556,0.6783198972360028,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.4739646078012585,0.82875,0.6304269500990812,0.5080173635719348,0.6590737951807228,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.4793788127776919,0.82625,0.5981679917041134,0.5094347980155918,0.649616849751949,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.4874790375157807,0.83,0.6670886075949367,0.5146172927002126,0.6370592664776754,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.4930596348734268,0.82875,0.6481771087870198,0.5167877391920623,0.6322532778171509,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.4880910060433701,0.83125,0.6949712038207614,0.5153703047484054,0.699514971651311,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.4937085846176755,0.83,0.6675126903553299,0.5175407512402551,0.6852298901488306,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.5032586799383814,0.83625,0.8554292929292929,0.5247932974425031,0.6414990476819588,5.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5160449705904252,0.8375,0.8279755732227215,0.5313384197025245,0.6434807499642192,5.0
vigitel,4,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.546526392163976,0.77,0.5548308486238532,0.5433734939759036,0.6182919914953933,
vigitel,4,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5501358589705909,0.775,0.5606743239610276,0.5463855421686747,0.6221970233876684,
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6231101974388624,0.84875,0.7631346578366446,0.5989989369241673,0.7771305811481221,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6156762787299848,0.84875,0.7703171695748579,0.5931520198440822,0.7802533664068037,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6181533646322379,0.8475,0.7587782587782588,0.595322466335932,0.7925119596031184,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5891211934449028,0.8375,0.7118356577459479,0.5746810772501771,0.7842620481927711,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.5687619875392271,0.83875,0.7303787910566719,0.5608167965981573,0.767983699503898,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5620761268809207,0.83625,0.7135995637400898,0.5563873139617292,0.7646283664068037,3.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.5631059804069836,0.8375,0.7233766233766233,0.557140326009922,0.7754473777462794,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5524475524475525,0.83,0.6723237597911227,0.5496987951807228,0.7724685506732812,4.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6088771514890665,0.85375,0.843939393939394,0.5874701368475521,0.7973379132674968,5.0
vigitel,4,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5876562915669061,0.845,0.7800662779479005,0.5735046404861777,0.7957745703559358,5.0
vigitel,4,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.4866950756137639,0.831,0.6898152403713577,0.5146350106307583,0.5235223245924876,
vigitel,4,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.471239188729841,0.832,0.7911646586345382,0.5082211197732105,0.5571934798015592,
vigitel,4,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.4563695960311836,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.4849951275690999,1.0
vigitel,4,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.45242984257357977,0.82625,0.41468005018820575,0.4977409638554217,0.5419250531537917,2.0
vigitel,4,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4520547945205479,0.825,0.41457286432160806,0.49698795180722893,0.5332543408929837,2.0
